,BTC Hourly Data from 2017 to 2022,,,,,,,,,,,,,,,,,,,,,,,,,
,Week 197,"$40,508.01",-10.59%,DownTrend,"$36,190.91",0.07%,Sideways,Saturday,11/7/2020,1:00 AM,"$36,218",Sunday,11/8/2020,1:00 PM,"$35,525","$37,965.36","-$1,747.39",-4.60%,"$38,829.00","$2,611.03",6.72%,-$693.03,-1.95%,0,1,FALSE
,Week 198,"$36,590.24",2.99%,UpTrend,"$37,099.28",1.57%,UpTrend,Saturday,11/14/2020,1:00 AM,"$37,683",Sunday,11/15/2020,1:00 PM,"$35,870","$36,451.65","$1,231.19",3.38%,"$37,338.58",-$344.26,-0.92%,"-$1,813.04",-5.05%,0,1,FALSE
,Week 199,"$36,879.64",0.48%,Sideways,"$37,176.73",-0.32%,Sideways,Saturday,11/21/2020,1:00 AM,"$37,058",Sunday,11/22/2020,1:00 PM,"$35,886","$37,558.00",-$499.89,-1.33%,"$37,925.00",$866.89,2.29%,"-$1,171.96",-3.27%,0,1,FALSE
,Week 200,"$37,308.29",-4.19%,DownTrend,"$35,289.52",1.29%,UpTrend,Saturday,11/28/2020,1:00 AM,"$35,744",Sunday,11/29/2020,1:00 PM,"$33,922","$36,972.96","-$1,228.86",-3.32%,"$37,463.63","$1,719.53",4.59%,"-$1,821.93",-5.37%,0,1,FALSE
,Week 201,"$37,433.92",-14.52%,DownTrend,"$32,088.13",-0.27%,Sideways,Saturday,12/5/2020,1:00 AM,"$32,000",Sunday,12/6/2020,1:00 PM,"$33,319","$35,850.00","-$3,850.00",-10.74%,"$36,457.00","$4,457.00",12.23%,"$1,318.69",3.96%,1,0,TRUE
,Week 202,"$33,093.88",1.31%,UpTrend,"$33,288.79",0.72%,Sideways,Saturday,12/12/2020,1:00 AM,"$33,527",Sunday,12/13/2020,1:00 PM,"$35,248","$32,090.00","$1,436.82",4.48%,"$32,730.00",-$796.82,-2.43%,"$1,721.29",4.88%,1,0,TRUE
,Week 203,"$33,238.22",2.41%,UpTrend,"$33,382.02",1.97%,UpTrend,Saturday,12/19/2020,1:00 AM,"$34,040",Sunday,12/20/2020,1:00 PM,"$33,741","$34,603.53",-$563.58,-1.63%,"$34,945.61",$905.66,2.59%,-$299.40,-0.89%,0,1,FALSE
,Week 204,"$32,996.49",-4.12%,DownTrend,"$31,956.39",-1.00%,DownTrend,Saturday,12/26/2020,1:00 AM,"$31,637",Sunday,12/27/2020,1:00 PM,"$31,745","$33,794.12","-$2,157.60",-6.38%,"$34,262.00","$2,625.48",7.66%,$108.54,0.34%,1,0,TRUE
,Week 205,"$31,714.06",5.80%,UpTrend,"$32,129.99",4.43%,UpTrend,Saturday,1/2/2021,1:00 AM,"$33,553",Sunday,1/3/2021,1:00 PM,"$34,293","$31,723.08","$1,829.68",5.77%,"$31,955.92","-$1,596.84",-5.00%,$740.38,2.16%,1,0,TRUE
,Week 206,"$32,431.97",29.16%,UpTrend,"$39,083.48",7.18%,UpTrend,Saturday,1/9/2021,1:00 AM,"$41,890",Sunday,1/10/2021,1:00 PM,"$41,554","$34,236.01","$7,653.98",22.36%,"$34,500.00","-$7,389.99",-21.42%,-$336.30,-0.81%,0,1,FALSE
,Week 207,"$38,708.43",11.78%,UpTrend,"$42,792.95",1.12%,UpTrend,Saturday,1/16/2021,1:00 AM,"$43,270",Sunday,1/17/2021,1:00 PM,"$45,007","$41,842.23","$1,427.97",3.41%,"$42,448.00",-$822.20,-1.94%,"$1,736.36",3.86%,1,0,TRUE
,Week 208,"$40,762.87",16.85%,UpTrend,"$46,510.58",2.41%,UpTrend,Saturday,1/23/2021,1:00 AM,"$47,632",Sunday,1/24/2021,1:00 PM,"$45,808","$44,015.55","$3,616.31",8.22%,"$44,700.00","-$2,931.86",-6.56%,"-$1,823.86",-3.98%,0,1,FALSE
,Week 209,"$46,524.97",5.06%,UpTrend,"$48,458.00",0.87%,Sideways,Saturday,1/30/2021,1:00 AM,"$48,878",Sunday,1/31/2021,1:00 PM,"$48,862","$47,551.35","$1,326.89",2.79%,"$48,144.00",-$734.24,-1.53%,-$16.68,-0.03%,0,1,FALSE
,Week 210,"$47,164.31",4.41%,UpTrend,"$48,325.49",1.90%,UpTrend,Saturday,2/6/2021,1:00 AM,"$49,245",Sunday,2/7/2021,1:00 PM,"$48,361","$49,375.78",-$130.78,-0.26%,"$49,757.04",$512.04,1.03%,-$884.29,-1.83%,0,1,FALSE
,Week 211,"$47,338.57",5.45%,UpTrend,"$50,458.79",-1.07%,DownTrend,Saturday,2/13/2021,1:00 AM,"$49,919",Sunday,2/14/2021,1:00 PM,"$50,110","$49,021.59",$896.95,1.83%,"$49,299.00",-$619.54,-1.26%,$191.57,0.38%,1,0,TRUE
,Week 212,"$50,645.85",-10.71%,DownTrend,"$45,708.79",-1.07%,DownTrend,Saturday,2/20/2021,1:00 AM,"$45,221",Sunday,2/21/2021,1:00 PM,"$45,995","$50,201.00","-$4,979.72",-9.92%,"$50,535.69","$5,314.41",10.52%,$773.77,1.68%,1,0,TRUE
,Week 213,"$45,914.87",3.20%,UpTrend,"$47,195.50",0.40%,Sideways,Saturday,2/27/2021,1:00 AM,"$47,382",Sunday,2/28/2021,1:00 PM,"$47,275","$45,609.00","$1,773.23",3.89%,"$45,987.93","-$1,394.30",-3.03%,-$107.70,-0.23%,0,1,FALSE
,Week 214,"$47,464.92",-9.98%,DownTrend,"$42,152.07",1.37%,UpTrend,Saturday,3/6/2021,1:00 AM,"$42,728",Sunday,3/7/2021,1:00 PM,"$43,262","$48,571.27","-$5,843.39",-12.03%,"$48,843.20","$6,115.32",12.52%,$534.33,1.24%,1,0,TRUE
,Week 215,"$41,182.76",16.11%,UpTrend,"$47,724.17",0.20%,Sideways,Saturday,3/13/2021,1:00 AM,"$47,818",Sunday,3/14/2021,1:00 PM,"$47,964","$42,608.11","$5,209.62",12.23%,"$42,966.84","-$4,850.89",-11.29%,$146.71,0.31%,1,0,TRUE
,Week 216,"$47,214.37",14.93%,UpTrend,"$54,500.99",-0.43%,Sideways,Saturday,3/20/2021,1:00 AM,"$54,264",Sunday,3/21/2021,1:00 PM,"$54,942","$48,045.16","$6,219.00",12.94%,"$48,336.59","-$5,927.57",-12.26%,$677.57,1.23%,1,0,TRUE
,Week 217,"$54,841.00",12.05%,UpTrend,"$61,649.97",-0.33%,Sideways,Saturday,3/27/2021,1:00 AM,"$61,449",Sunday,3/28/2021,1:00 PM,"$60,861","$55,045.88","$6,403.04",11.63%,"$55,489.00","-$5,959.92",-10.74%,-$587.69,-0.97%,0,1,FALSE
,Week 218,"$59,270.01",3.21%,UpTrend,"$60,638.66",0.88%,Sideways,Saturday,4/3/2021,1:00 AM,"$61,175",Sunday,4/4/2021,1:00 PM,"$60,390","$61,856.00",-$681.01,-1.10%,"$62,378.42","$1,203.43",1.93%,-$785.28,-1.30%,0,1,FALSE
,Week 219,"$63,641.98",-2.71%,DownTrend,"$62,089.80",-0.28%,Sideways,Saturday,4/10/2021,1:00 AM,"$61,915",Sunday,4/11/2021,1:00 PM,"$60,284","$61,304.28",$611.09,1.00%,"$61,747.64",-$167.73,-0.27%,"-$1,631.50",-2.71%,0,1,FALSE
,Week 220,"$60,974.40",0.32%,Sideways,"$61,195.58",-0.04%,Sideways,Saturday,4/17/2021,1:00 AM,"$61,171",Sunday,4/18/2021,1:00 PM,"$61,768","$61,812.14",-$641.11,-1.04%,"$62,359.25","$1,188.22",1.91%,$597.12,0.97%,1,0,TRUE
,Week 221,"$61,500.01",4.63%,UpTrend,"$63,872.36",0.75%,Sideways,Saturday,4/24/2021,1:00 AM,"$64,349",Sunday,4/25/2021,1:00 PM,"$64,601","$61,305.54","$3,043.16",4.96%,"$61,560.49","-$2,788.21",-4.53%,$251.81,0.39%,1,0,TRUE
,Week 222,"$63,814.03",-8.75%,DownTrend,"$57,879.46",0.61%,Sideways,Saturday,5/1/2021,1:00 AM,"$58,233",Sunday,5/2/2021,1:00 PM,"$59,058","$64,600.00","-$6,366.63",-9.86%,"$65,000.00","$6,766.63",10.41%,$824.62,1.40%,1,0,TRUE
,Week 223,"$56,875.73",-4.91%,DownTrend,"$54,081.76",0.00%,Sideways,Saturday,5/8/2021,1:00 AM,"$54,083",Sunday,5/9/2021,1:00 PM,"$54,357","$59,504.95","-$5,422.23",-9.11%,"$59,845.00","$5,762.28",9.63%,$273.90,0.50%,1,0,TRUE
,Week 224,"$54,299.99",-2.32%,DownTrend,"$54,881.63",-3.35%,DownTrend,Saturday,5/15/2021,1:00 AM,"$53,041",Sunday,5/16/2021,1:00 PM,"$49,382","$54,832.01","-$1,790.68",-3.27%,"$55,280.00","$2,238.67",4.05%,"-$3,658.99",-7.41%,0,1,FALSE
,Week 225,"$56,789.76",-15.92%,DownTrend,"$47,822.76",-0.16%,Sideways,Saturday,5/22/2021,1:00 AM,"$47,746",Sunday,5/23/2021,1:00 PM,"$49,513","$53,000.00","-$5,253.72",-9.91%,"$53,859.10","$6,112.82",11.35%,"$1,767.10",3.57%,1,0,TRUE
,Week 226,"$49,092.20",-5.66%,DownTrend,"$46,989.28",-1.44%,DownTrend,Saturday,5/29/2021,1:00 AM,"$46,315",Sunday,5/30/2021,1:00 PM,"$47,257","$48,793.65","-$2,478.77",-5.08%,"$49,485.71","$3,170.83",6.41%,$941.76,1.99%,1,0,TRUE
,Week 227,"$47,039.43",8.52%,UpTrend,"$51,600.47",-1.08%,DownTrend,Saturday,6/5/2021,1:00 AM,"$51,045",Sunday,6/6/2021,1:00 PM,"$49,871","$46,930.46","$4,114.79",8.77%,"$47,392.37","-$3,652.88",-7.71%,"-$1,174.73",-2.36%,0,1,FALSE
,Week 228,"$51,026.21",-8.56%,DownTrend,"$46,686.42",-0.06%,Sideways,Saturday,6/12/2021,1:00 AM,"$46,656",Sunday,6/13/2021,1:00 PM,"$47,290","$50,858.56","-$4,202.42",-8.26%,"$51,156.23","$4,500.09",8.80%,$633.53,1.34%,1,0,TRUE
,Week 229,"$47,978.92",-12.48%,DownTrend,"$41,707.04",0.68%,Sideways,Saturday,6/19/2021,1:00 AM,"$41,992",Sunday,6/20/2021,1:00 PM,"$41,747","$47,420.00","-$5,428.11",-11.45%,"$47,954.63","$5,962.74",12.43%,-$244.91,-0.59%,0,1,FALSE
,Week 230,"$42,400.00",1.65%,UpTrend,"$43,050.04",0.12%,Sideways,Saturday,6/26/2021,1:00 AM,"$43,100",Sunday,6/27/2021,1:00 PM,"$43,006","$41,954.70","$1,145.30",2.73%,"$42,300.00",-$800.00,-1.89%,-$94.07,-0.22%,0,1,FALSE
,Week 231,"$42,057.26",-13.24%,DownTrend,"$38,268.42",-4.65%,DownTrend,Saturday,7/3/2021,1:00 AM,"$36,488",Sunday,7/4/2021,1:00 PM,"$35,803","$43,468.08","-$6,980.12",-16.06%,"$43,800.00","$7,312.04",16.69%,-$684.75,-1.91%,0,1,FALSE
,Week 232,"$38,186.16",-1.04%,DownTrend,"$37,050.56",1.99%,UpTrend,Saturday,7/10/2021,1:00 AM,"$37,788",Sunday,7/11/2021,1:00 PM,"$37,937","$36,263.00","$1,525.27",4.21%,"$36,835.22",-$953.05,-2.59%,$148.94,0.39%,1,0,TRUE
,Week 233,"$36,278.60",14.31%,UpTrend,"$40,469.27",2.48%,UpTrend,Saturday,7/17/2021,1:00 AM,"$41,471",Sunday,7/18/2021,1:00 PM,"$41,611","$38,279.99","$3,191.42",8.34%,"$38,720.74","-$2,750.67",-7.10%,$139.58,0.34%,1,0,TRUE
,Week 234,"$37,956.67",11.47%,UpTrend,"$42,664.58",-0.83%,Sideways,Saturday,7/24/2021,1:00 AM,"$42,311",Sunday,7/25/2021,1:00 PM,"$42,468","$41,558.17",$752.83,1.81%,"$41,913.69",-$397.31,-0.95%,$157.43,0.37%,1,0,TRUE
,Week 235,"$43,570.77",-7.73%,DownTrend,"$40,140.15",0.15%,Sideways,Saturday,7/31/2021,1:00 AM,"$40,202",Sunday,8/1/2021,1:00 PM,"$38,213","$42,723.94","-$2,522.34",-5.90%,"$43,079.49","$2,877.89",6.68%,"-$1,988.53",-5.20%,0,1,FALSE
,Week 236,"$40,441.44",-1.67%,DownTrend,"$38,655.33",2.87%,UpTrend,Saturday,8/7/2021,1:00 AM,"$39,765",Sunday,8/8/2021,1:00 PM,"$39,753","$40,241.86",-$476.40,-1.18%,"$40,444.32",$678.86,1.68%,-$12.85,-0.03%,0,1,FALSE
,Week 237,"$39,363.76",-1.57%,DownTrend,"$40,605.88",-4.59%,DownTrend,Saturday,8/14/2021,1:00 AM,"$38,744",Sunday,8/15/2021,1:00 PM,"$38,494","$39,562.17",-$818.18,-2.07%,"$40,348.45","$1,604.46",3.98%,-$249.93,-0.65%,0,1,FALSE
,Week 238,"$41,511.30",-5.70%,DownTrend,"$38,637.50",1.31%,UpTrend,Saturday,8/21/2021,1:00 AM,"$39,144",Sunday,8/22/2021,1:00 PM,"$38,499","$39,391.24",-$246.96,-0.63%,"$39,613.24",$468.96,1.18%,-$645.47,-1.68%,0,1,FALSE
,Week 239,"$39,914.10",4.89%,UpTrend,"$41,693.04",0.42%,Sideways,Saturday,8/28/2021,1:00 AM,"$41,867",Sunday,8/29/2021,1:00 PM,"$41,633","$39,132.78","$2,734.71",6.99%,"$39,486.71","-$2,380.78",-6.03%,-$234.49,-0.56%,0,1,FALSE
,Week 240,"$40,445.00",9.16%,UpTrend,"$44,459.22",-0.69%,Sideways,Saturday,9/4/2021,1:00 AM,"$44,151",Sunday,9/5/2021,1:00 PM,"$44,436","$42,096.09","$2,054.76",4.88%,"$42,400.00","-$1,750.85",-4.13%,$285.24,0.64%,1,0,TRUE
,Week 241,"$44,835.24",4.59%,UpTrend,"$46,334.62",1.21%,UpTrend,Saturday,9/11/2021,1:00 AM,"$46,895",Sunday,9/12/2021,1:00 PM,"$46,383","$44,440.63","$2,454.28",5.52%,"$44,792.99","-$2,101.92",-4.69%,-$511.79,-1.10%,0,1,FALSE
,Week 242,"$45,245.66",-6.21%,DownTrend,"$42,957.56",-1.22%,DownTrend,Saturday,9/18/2021,1:00 AM,"$42,435",Sunday,9/19/2021,1:00 PM,"$42,590","$46,648.68","-$4,213.65",-9.03%,"$47,213.00","$4,777.97",10.12%,$154.96,0.36%,1,0,TRUE
,Week 243,"$43,151.75",-6.01%,DownTrend,"$40,388.11",0.43%,Sideways,Saturday,9/25/2021,1:00 AM,"$40,560",Sunday,9/26/2021,1:00 PM,"$40,422","$42,501.31","-$1,941.31",-4.57%,"$42,800.00","$2,240.00",5.23%,-$138.28,-0.34%,0,1,FALSE
,Week 244,"$40,150.00",-1.45%,DownTrend,"$39,525.28",0.10%,Sideways,Saturday,10/2/2021,1:00 AM,"$39,566",Sunday,10/3/2021,1:00 PM,"$39,582","$40,525.67",-$959.21,-2.37%,"$40,709.35","$1,142.89",2.81%,$15.92,0.04%,1,0,TRUE
,Week 245,,,,,,,Saturday,10/9/2021,1:00 AM,,Sunday,10/10/2021,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 246,,,,,,,Saturday,10/16/2021,1:00 AM,,Sunday,10/17/2021,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 247,,,,,,,Saturday,10/23/2021,1:00 AM,,Sunday,10/24/2021,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 248,,,,,,,Saturday,10/30/2021,1:00 AM,,Sunday,10/31/2021,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 249,,,,,,,Saturday,11/6/2021,1:00 AM,,Sunday,11/7/2021,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 250,,,,,,,Saturday,11/13/2021,1:00 AM,,Sunday,11/14/2021,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 251,,,,,,,Saturday,11/20/2021,1:00 AM,,Sunday,11/21/2021,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 252,,,,,,,Saturday,11/27/2021,1:00 AM,,Sunday,11/28/2021,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 253,,,,,,,Saturday,12/4/2021,1:00 AM,,Sunday,12/5/2021,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 254,,,,,,,Saturday,12/11/2021,1:00 AM,,Sunday,12/12/2021,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 255,,,,,,,Saturday,12/18/2021,1:00 AM,,Sunday,12/19/2021,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 256,,,,,,,Saturday,12/25/2021,1:00 AM,,Sunday,12/26/2021,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 257,,,,,,,Saturday,1/1/2022,1:00 AM,,Sunday,1/2/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 258,,,,,,,Saturday,1/8/2022,1:00 AM,,Sunday,1/9/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 259,,,,,,,Saturday,1/15/2022,1:00 AM,,Sunday,1/16/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 260,,,,,,,Saturday,1/22/2022,1:00 AM,,Sunday,1/23/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 261,,,,,,,Saturday,1/29/2022,1:00 AM,,Sunday,1/30/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 262,,,,,,,Saturday,2/5/2022,1:00 AM,,Sunday,2/6/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 263,,,,,,,Saturday,2/12/2022,1:00 AM,,Sunday,2/13/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 264,,,,,,,Saturday,2/19/2022,1:00 AM,,Sunday,2/20/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 265,,,,,,,Saturday,2/26/2022,1:00 AM,,Sunday,2/27/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 266,,,,,,,Saturday,3/5/2022,1:00 AM,,Sunday,3/6/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 267,,,,,,,Saturday,3/12/2022,1:00 AM,,Sunday,3/13/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 268,,,,,,,Saturday,3/19/2022,1:00 AM,,Sunday,3/20/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 269,,,,,,,Saturday,3/26/2022,1:00 AM,,Sunday,3/27/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 270,,,,,,,Saturday,4/2/2022,1:00 AM,,Sunday,4/3/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 271,,,,,,,Saturday,4/9/2022,1:00 AM,,Sunday,4/10/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 272,,,,,,,Saturday,4/16/2022,1:00 AM,,Sunday,4/17/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 273,,,,,,,Saturday,4/23/2022,1:00 AM,,Sunday,4/24/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 274,,,,,,,Saturday,4/30/2022,1:00 AM,,Sunday,5/1/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 275,,,,,,,Saturday,5/7/2022,1:00 AM,,Sunday,5/8/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 276,,,,,,,Saturday,5/14/2022,1:00 AM,,Sunday,5/15/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 277,,,,,,,Saturday,5/21/2022,1:00 AM,,Sunday,5/22/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 278,,,,,,,Saturday,5/28/2022,1:00 AM,,Sunday,5/29/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,Week 279,,,,,,,Saturday,6/4/2022,1:00 AM,,Sunday,6/5/2022,1:00 PM,,,,#DIV/0!,,$0,#DIV/0!,$0.00,#DIV/0!,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,120,124,